,Title,Date,Text,Poster,MultiMedia
0,"May 3, 2019","May 3, 2019","Sunny weekends call for fresh flowers, hot coffee and an egg-cellent brunch.🌷What are you having? | Les week-ends ensoleillés riment avec fleurs fraîches, café chaud et brunch fabulœuf. Que mangez-vous? ☕",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/57799306_705388196543741_4140445811447540594_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=yYis57Mf_FMAX__zz7M&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjAzNTg3ODE1ODk0NzEzMDIwMg%3D%3D.2-ccb7-5&oh=00_AfBE3edRnE11_7Y9QSr3lMeybPT8l8wBX-tJaPzS_le5ew&oe=6465CB91&_nc_sid=978cb9
0,"Dec 7, 2017","Dec 7, 2017","Fluffy and flavourful, these Lemon Ricotta Pancakes with Blueberry Sauce were created by @chef_lynn for a special meal celebrating the exceptional @foodbankscanada volunteers. All 3 of her #RecipesThatGive dishes are designed for sharing and highlight the versatility and goodness of eggs. Tag the special person in your life who will be eating these pancakes at your table this holiday season and get involved with Food Banks Canada through the link in our bio. ---
Ces moelleuses et savoureuses crêpes au ricotta et citron avec sirop de bleuets ont été créées par @chef_lynn pour un repas spécial célébrant les bénévoles exceptionnels de @banquesalimentairescanada. Ses 3 recettes pour la campagne #FêtesUnDon ont été créées pour être partagées et pour souligner la polyvalence des œufs. Identifiez une personne spéciale qui mangera ces crêpes à votre table en cette période des Fêtes, et impliquez-vous auprès de Banques alimentaires Canada en cliquant sur le lien qui se trouve dans notre biographie.",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/24331661_135330383821377_1745472879438331904_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=GWQ_Hl0s0uoAX8LremI&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTY2NDY3NDg3Mzk5NjA3ODg2NQ%3D%3D.2-ccb7-5&oh=00_AfDl1BJ27Wi83eMbuOVRtfYKPSx7Lb1wIvYsRi_VPkK-tg&oe=646633AB&_nc_sid=978cb9
0,"May 13, 2022","May 13, 2022","Whether you're looking for a delicious date-night meal idea or a weeknight family dinner inspo, this recipe is for you! ✨ Our stir-fried black rice with a sunny side up and broccoli is a healthy option full of flavours and essential nutrients. With some in-advance prep, you can serve it on the table in 30 min! ⏰ Link in bio! #EggsAnytime⁠
⁠
Que vous soyez à la recherche d'une délici'œuf'se idée de repas pour une soirée entre amis ou d'une inspiration pour un dîner familial en semaine, cette recette est pour vous ! ✨ Ce sauté de riz noir aux œufs frits et au brocoli rôti est une option saine pleine de saveurs et de nutriments essentiels. Avec un peu de préparation à l'avance, vous pouvez le servir sur la table en 30 minutes ! ⏰ Lien dans la bio! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/281214959_415126316810822_6508154485397477036_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=2VsnQ6hYC_4AX82iAQG&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjgzNzQwMzUwOTMxNTkxNTU3NA%3D%3D.2-ccb7-5&oh=00_AfDGTHr9VJVKRDlCD8GgsVMiv0gByfiexY1TLsIffGnu5Q&oe=6465DF1B&_nc_sid=978cb9
0,"Mar 14, 2023","Mar 14, 2023","You know the classic #FrenchToast…Now to dress it up with some #StrawberryCreamCheese and #StrawberryJam! Oh yes, you heard that right! 😍 #EggsAnytime #MarchBreak Recipe in bio!⁠
⁠
Vous connaissez le classique pain doré... Il ne vous reste plus qu'à y ajouter de la confiture de fraise! Oh oui, vous avez bien entendu! 😍 #OeufsATouteHeure Recette ci-dessous!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/335491278_135839472506036_7921619378196350562_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=zKS2qsuBk3oAX_4BLnQ&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MzA1ODQwMDI0NDMwOTM3OTAxNw%3D%3D.2-ccb7-5&oh=00_AfB1qVSKmUTd4nAg8Opwirh0hsrNykTy0tMYvwlcWr7PTg&oe=64662429&_nc_sid=978cb9
0,"Oct 28, 2018","Oct 28, 2018","Boo! Did we scare you? With Halloween coming up, Spooky Egg Carton Spiders make for the perfect family Sunday funday. 🕸️ | Bouh! L’Halloween approche! Ce dimanche, amusez-vous en famille en bricolant ces petites araignées lugubres à partir de boîtes d’œufs. 🕷️",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/44460176_325842678203459_1758519168067914523_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=H0_tP-3cVJgAX89Kzps&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTkwMDE4MzczMTY1MDcyMzM4Ng%3D%3D.2-ccb7-5&oh=00_AfCUym0Lpo0OmUjo4NA5loFXygVmjI-QgBeFNECNBjwZFw&oe=64666145&_nc_sid=978cb9
0,"Feb 9, 2020","Feb 9, 2020","1️⃣ Roll dough
2️⃣ Add sauce and toppings
3️⃣ Crack eggs, bake!

It’s that easy! Check out the link in our bio for this delicious #NationalPizzaDay recipe 🍕

1️⃣ Rouler la pâte
2️⃣ Ajouter la sauce et les garnitures
3️⃣ Casser les œufs et cuire!

Rien de plus facile! Cliquez sur le lien dans notre bio pour découvrir cette délicieuse recette pour la #JournéeNationaleDeLaPizza 🍕!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/83158140_561618294424967_2095960718622621956_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=RgNUQ-YDJ0kAX8nIbzP&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjI0MDI3ODQzMzMyOTgzMjczNg%3D%3D.2-ccb7-5&oh=00_AfBXQ-CJcgme3UYN4YHSGtOzN_TAaaQLfluQebzC-j4qeg&oe=646685C3&_nc_sid=978cb9
0,"Jul 14, 2022","Jul 14, 2022","Just put an egg on it! We are eggstremly obsessed with this pesto #pizza with #PoachedEggs recipe! It’s one of our favourite ways to enjoy eggs for brunch, lunch and dinner. Who is with us? 🍕#EggsAnytime Check out the recipe in bio! ⁠
⁠
Faites juste mettre un œuf dessus! Nous sommes totalement obsédés par cette recette de pizza au pesto avec des œufs pochés! C'est l'une de nos façons préférées de déguster des œufs pour le brunch, le déjeuner et le dîner. Qui est avec nous? 🍕 #OeufsATouteHeure Recette dans notre bio!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/293631309_1192733408232876_7714914610150745051_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=LvTbj5Ku_BUAX8ctDP-&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4MjM2OTg2MDMxMjUyOTY3Nw%3D%3D.2-ccb7-5&oh=00_AfCEzPFer-N5NARZEdIDdtv2UXYSUO02AF5p8RmEnlxLQQ&oe=6465B5A8&_nc_sid=978cb9
0,"Nov 5, 2018","Nov 5, 2018",Three Ingredients. Two minutes to make. One delicious breakfast! Say hello to simple Microwaved Scrambled Eggs. 👋 Link in bio. | Trois ingrédients. Deux minutes de préparation. Un déjeuner délicieux! Accueillez chaleureusement les œufs brouillés au micro-ondes! 👋,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/43418866_1015391182002079_1108871388619458965_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=sA9c8YNRLO8AX995kRR&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTkwNjA0OTY1NTMxMDM3NjExOA%3D%3D.2-ccb7-5&oh=00_AfCVYzMHM9H2jVJga5ktkMs0J1-DWBPp-GsHjIgnzPAvBQ&oe=6465E83F&_nc_sid=978cb9
0,"Oct 13, 2019","Oct 13, 2019",That moment you realize a long weekend = an extra day to brunch! 😍 | Ce moment où vous réalisez qu’une longue fin de semaine = un jour de plus pour bruncher! 😍,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/71307919_152638752615454_285657962172187532_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=it0EBEMvxBoAX_GGO1N&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjE1Mzg4MjMzNDY0NTM1OTMyNQ%3D%3D.2-ccb7-5&oh=00_AfD_c3A0i8gVJuoDxPnOxJqfQeLGcqarnJRw15qia1fW9A&oe=6466B64D&_nc_sid=978cb9
0,"Aug 15, 2022","Aug 15, 2022","These #CitrusMeringues are the quinteggssential summer treat for gatherings with friends and family! 🍋 Top it off with fresh fruits of your choice and voilà! Recipe in our bio! #EggsAnytime⁠
⁠
Ces meringues aux agrumes sont la gâterie estivale classique pour les rassemblements entre amis et en famille! 🍋 Complétez-les avec des fruits frais de votre choix et voilà! Recette dans notre bio! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/299407937_1686369888401680_5461829563195491338_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=MeNWfj5ubF8AX-9whUd&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjkwNTU5NjI2MTM3MDI4MTI0NQ%3D%3D.2-ccb7-5&oh=00_AfDEy8p6xLQpzOpEBS1n7cb8VRqfWxrCCa1-m3UqPbcCmg&oe=6465EE47&_nc_sid=978cb9
0,"Mar 25, 2019","Mar 25, 2019",Waffling over what to have for dinner on #NationalWaffleDay? How about breakfast for dinner! Click the link in bio and follow four simple steps to get the perfect homemade Make-Ahead Buttermilk Toaster Waffles! 🍓| Vous ne savez pas quoi préparer pour le souper de la #JournéeNationaleDesGaufres? Pourquoi pas un déjeuner? Cliquez sur le lien dans notre bio et suivez les quatre étapes simples pour préparer à l’avance de parfaites gaufres maison au babeurre! 🍓,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/54211812_443429923143937_5875203183656570423_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=pZeUUbOSfGsAX8dW-vT&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjAwNzU5Njg3OTk5ODk4NjQwNA%3D%3D.2-ccb7-5&oh=00_AfBw2qdRH-8sDS1q19GZ8L69tIuLrbegimkVE6AKPLFz_g&oe=6466A16F&_nc_sid=978cb9
0,"Mar 4, 2018","Mar 4, 2018",The 🔑 to a successful Sunday is banana protein pancakes with fresh figs and almond butter drizzle! 🍌| Ces crêpes protéinées aux bananes avec figues fraîches et beurre d’amande sont la 🔑 d’un dimanche réussi! 🍌,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/28159082_195251891248043_2225381590106636288_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=UILJCjsStOMAX-5-2C1&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTcyNzc2MzEwNDMxMjA4NjI4OA%3D%3D.2-ccb7-5&oh=00_AfClax3wHUxYTF3UbGm8JrWBbsJW-PWgFKnHtqzSbq_YyA&oe=6466D761&_nc_sid=978cb9
0,"Oct 8, 2022","Oct 8, 2022","Looking for a filling #Lunch? This #TortillaEggWrap has quickly become one of our new favourites for a fast and egglicious meal, right @baiti_ana? 🌯 #EggsAnytime #EasyRecipe #EggRecipe⁠
⁠
Vous cherchez un déjeuner rassasiant ? Ce wrap aux #oeufs est rapidement devenu l’un de nos nouveaux favoris pour un repas rapide et délici’oeuf, n’est-ce pas @baiti_ana ? 🌯 #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"May 5, 2023","May 5, 2023","{CONTEST CLOSED} We are egg-cited to partner with our friends at @appetite_randomhouse to give away 2 signed copies of #SUNDAYS, the perfect cookbook and memoir about the most important meal of the day… breakfast! The joy of a father and son cooking breakfast together, including some fun, delicious egg-based recipes! To enter:⁠
- Follow @eggsoeufs, @appetite_randomhouse, and @pupomark⁠
- Like the post⁠
- Tag the person you’d like to cook breakfast with ⁠
Contest is open from May 5-13, to Canadian residents. Winners will be contacted via DMs. Good luck!⁠
⁠
{CONCOURS FERMÉ} Nous sommes ravis de collaborer avec nos amis de @appetite_randomhouse pour offrir deux exemplaires signés de #SUNDAYS, le livre de recettes et de mémoires parfait sur le repas le plus important de la journée... le déjeuner ! La joie d'un père et d'un fils cuisinant le déjeuner ensemble, y compris quelques recettes amusantes et délicieuses à base d'œufs ! Pour participer :⁠
- Suivez @eggsoeufs, @appetite_randomhouse et @pupomark.⁠
- Aimez la publication⁠
- Taguez la personne avec laquelle vous aimeriez préparer le déjeuner. ⁠
Le concours est ouvert du 5 au 13 mai, aux résidents canadiens. Les gagnants seront contactés par DM. Bonne chance!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/344862651_776077610712571_4572144746998114736_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=IohAVVfIzJYAX8D6NoH&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MzA5NjIxMDU2Mzc1MTYyMTcwNA%3D%3D.2-ccb7-5&oh=00_AfDlHRVP2RmovVH2PR9-Zh7oF4RHDQBUZY7f7vvBTczsSA&oe=6465FFB3&_nc_sid=978cb9
0,"Oct 4, 2021","Oct 4, 2021","Egg-splore the Mediterranean coast with @labluesy's hearty vegetable soup topped with eggs.🥚 Fall into soup season and serve for dinner tonight. Link in bio! #EggsAnytime #WorldEggDay⁠
⁠
Explorez la côte méditerranéenne avec la copieuse soupe de légumes garnie d'œufs de @kimberlylallouz. 🥚 Plongez dans la saison des soupes et servez-les pour le souper de ce soir. Lien dans la bio! #OeufsATouteHeure #WorldEggDay⁠",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/244378973_581633182885432_4255033468772293548_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=1pJaPqJg0twAX8vp5M-&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjY3NzQwOTAxNzYyNjk4NTE2Mg%3D%3D.2-ccb7-5&oh=00_AfBA7bxXVPYSYN2T-FSFKj-KqTcsILFwUAsn93arwU-i-A&oe=6465DB00&_nc_sid=978cb9
0,"Aug 30, 2022","Aug 30, 2022","It's time for #Toronto to shine with its eggstraordinary #brunch dishes! These restaurants serve the most egglicious meal options to indulge in with your friends and family! Check them out and tell 'em we say hey! #LocalLove #SupportLocals #BrunchTimeIsEggTime #BrunchTime🍳

C'est le moment pour #Toronto de briller avec ses plats de #brunch extraordinaires ! Ces restaurants servent les repas les plus délici'oeuf à déguster avec vos amis et votre famille! Jetez leur un coup d'œil et dites-leur que nous leur disons bonjour! #LocalLove #OeufsATouteHeure🍳",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Feb 11, 2023","Feb 11, 2023","Feeling peckish? @fleurmaison has the perfect #LunchBoard featuring an #EggSalad, pita and veggies. Perfect for the little ones too 🥹 #EggsAnytime #EggRecipes #EggBoard #VeggieBoard #GrazingBoard

Vous avez un petit creux ? @fleurmaison vous propose la parfaite planche pour le dîner avec des #oeufs, pitas et des légumes. Parfait pour les petits tout comme les grands 🥹#OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Nov 5, 2019","Nov 5, 2019",Bring the flavours of Spain to your dinner with a Classic Paella. Get the recipe (and a vegetarian version of it too!) at the 🔗 in bio! 🥘 | Savourez les saveurs de l’Espagne au souper grâce à cette paella classique. Cliquez sur le lien dans notre bio pour obtenir la recette (ainsi qu’une version végétarienne)! 🥘,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/74687587_785021008601327_3293995203283802226_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=-nxifZ592CUAX_-cNkR&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjE3MDcyNDk3NTk5OTYyNDE2MQ%3D%3D.2-ccb7-5&oh=00_AfDnK7fzCs5BnJQwJg3SWfVYUnCik-zS__GdscMlLd9E6Q&oe=646756BD&_nc_sid=978cb9
0,"Jun 10, 2022","Jun 10, 2022","Start your morning on a sweet note! If you have a basket full of peaches and a fridge full of eggs, this egglicious peach omelette recipe is just right for you! 🍑 #EggsAnytime ⁠
Head to our link in bio for recipe! ⁠
⁠
Commencez votre matinée sur une note sucrée! Si vous avez un panier plein de pêches et un frigo plein d'œufs, cette recette d'omelette aux pêches est parfaite pour vous! 🍑 #OeufsATouteHeure Lien dans notre bio!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/286728553_188724793489132_7871663385143507435_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=NroXXQVkSosAX99Lz_j&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg1NzYwNjc1MDA0NTA2MDU5NA%3D%3D.2-ccb7-5&oh=00_AfA7QMuYqqbOwv4KJJydol_i54TsfDzyUXVNlyrvpKqHLg&oe=646653D3&_nc_sid=978cb9
0,"Aug 18, 2020","Aug 18, 2020","Any easy, healthy, mid-day pick me up! 💪🏻

➡️ Whisk eggs with chopped vegetables or cheese: try spinach, pepper or mushroom

➡️ bake at 350 F for 15-18 minutes until set

➡️ Enjoy with fresh fruit! 🌱🍓

Un remontant de mi-journée simple et sain! 💪🏻

➡️ Fouetter les œufs et ajouter les légumes ou le fromage. Essayez des épinards, des poivrons ou des champignons.

➡️ Cuire au four à 350 F de 15 à 18 minutes ou jusqu’à ce que le mélange soit pris.

➡️ Déguster avec un fruit frais! 🌱🍓",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/117766310_307545100677156_2916081758950226841_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=RNCXp8bcb78AX9WqvED&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjM3ODIwNTYwNTcyNDU0MDUwNQ%3D%3D.2-ccb7-5&oh=00_AfCmzw6exXgOvNfWKtveFV7oAj99pqnxrQTpI9JBwUnYRg&oe=6466AA2E&_nc_sid=978cb9
0,"Mar 9, 2021","Mar 9, 2021","There's no better taste than nostalgia! We're so lucky @lucierosel shared her mom's family recipe for salmon pie. The dish is both nutritious and delicious, with 13 grams of protein coming from eggs alone! 🥰🥚⁠
⁠
Ingredients : ⁠
1 chopped clove of garlic ⁠
2 onions finely chopped ⁠
½ cup of bread crumb cubes ⁠
1/3 cup grated parmesan cheese ⁠
3 hard-boiled eggs, sliced ⁠
1 can of salmon ⁠
2 tablespoons of melted butter ⁠
1 cup of spinach ⁠
1 cup of sour cream ⁠
1 unbaked pie crust⁠
⁠
Preparation : ⁠
1. In a frying pan, fry the onion and garlic in olive oil until colored. ⁠
2. Remove from the heat and mix with the cube of breadcrumbs and grated Parmesan cheese. Set aside. ⁠
3. Start filling the unbaked and thawed crust with a layer of half of onions, bread and parmesan preparation. ⁠
4. Then spread the salmon and eggs. ⁠
5. Cover with fresh spinach ⁠
6. Add the second half of onions, bread and parmesan mixture. ⁠
7. Pour the melted butter evenly over the preparation. ⁠
8. Pour the sour cream ⁠
9. Baked in the oven at 375 degrees Celsius for about 30 minutes. ⁠
⁠
Ingrédients : ⁠
1 gousse d’ail hachée ⁠
2 oignons hachés finement ⁠
½ tasse de mie de pain en cubes ⁠
1/3 de tasse de parmesan rapé ⁠
3 œufs cuits durs tranchés ⁠
1 conserve de saumon ⁠
2 cu à soupe de beurre fondu ⁠
1 tasse d’épinards ⁠
1 tasse de crème sure ⁠
1 croûte à tarte non cuite⁠
⁠
Préparation : ⁠
1. Dans une poêle, faire revenir dans l’huile d’olive, l’oignon et l’ail jusqu’à coloration. ⁠
2. Retirer du feu et mélanger avec la mie de pain en cubes ainsi que le parmesan râpé. Réserver. ⁠
3. Commencez à remplir la croûte non cuite et décongelée en y allant avec un étage comprenant la moitié de la préparation d’oignon, pain et parmesan. ⁠
4. Étalez ensuite le saumon et les œufs ⁠
5. Recouvrir d’épinard frais ⁠
6. Ajoutez la deuxième partie du mélange d’oignon, pain et parmesan. ⁠
7. Versez uniformément le beurre fondu sur la préparation ⁠
8. Versez la crème sure ⁠
9. On cuit au four à 375 degrés Celsius pendant environ 30 minutes.",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/158397774_428551091755420_7670989699706421498_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=cD92KJiwj60AX_tQbKB&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjUyNTczNDU3NjgxNTc2NjE3Mg%3D%3D.2-ccb7-5&oh=00_AfCfb3pRrofSl05DbDk8eHKbJldH02d_Dz7fGrlZhZXMJA&oe=6465B71E&_nc_sid=978cb9
0,"Mar 27, 2018","Mar 27, 2018","Wake up to Easter with these Easter Doughnuts! For more Easter recipes and craft ideas download #EggcentricTV for free and watch our #EasterEats channel.
#EasterEats #eggs #eastereggs #easter #foodie #eggrecipes #recipe #instagood #igfood #eastercraft",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/29404278_416595038796681_2943121559285399552_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=l_Rpw06yWpwAX_WBAiQ&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTc0NDMyNzk1NTE1OTMxNDkyMQ%3D%3D.2-ccb7-5&oh=00_AfDIgm-qISgWH6A8k96ssSce7vLTujaiZ-9AVJsGUzHV8w&oe=6466F80F&_nc_sid=978cb9
0,"Apr 16, 2018","Apr 16, 2018",Find more spring recipes like this Gougères French Cheese Puffs recipe for free on #EggcentricTV! #CelebratingSpring #springfood #eggs #foodie #eggrecipes #recipe #instagood #igfood #seasonalrecipes #springrecipes #springideas #freshingredients,eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Jul 20, 2018","Jul 20, 2018",Are your kids all up in your grill asking for new brunch creations? Try this Grilled Avocado Toad in a Hole! 🥑 | Vos enfants insistent pour que vous concoctiez de nouvelles créations pour le brunch? Essayez ces avocats et œufs 🥑,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/36879120_490653198031219_4830044423498760192_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=_fptklT4aDQAX_SD0a1&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTgyNzcwMzM1ODk1MDI4MzAwNQ%3D%3D.2-ccb7-5&oh=00_AfDUomIBFOP4bjYB1-NG-MtPPgAufog2mN0J8noVngOWEA&oe=6466A0EE&_nc_sid=978cb9
0,"Jun 23, 2022","Jun 23, 2022","Busy day ahead? Don’t you worry! These spinach and egg #frittatas are the perfect grab-and-go snack option for @chengman and you to power through a hectic day! Recipe in our bio! #EggsAnytime #EggMealInspo #EggMealIdeas

Vous avez une journée chargée devant vous? Ne vous inquiétez pas! Ces #frittatas aux épinards et aux œufs par @chengman sont l’option parfaite pour une collation à emporter, afin de passer à travers une journée bien remplie! Recette dans notre bio! #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Mar 7, 2018","Mar 7, 2018","They say variety is the spice of life, but we could eat these Spicy Avocado Eggs everyday! 🥑 | La variété est le sel de la vie, mais nous pourrions manger ces œufs épicés à l’avocat sur pain grillé tous les jours! 🥑",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/28158717_951588058359377_5640263950617542656_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=AzsY78kb7YUAX8jFMu1&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTcyOTkyNjU3MDkwOTIwMzUwMg%3D%3D.2-ccb7-5&oh=00_AfAmugm7vUm0pr-pMd-eEYZmQZrQck_X1-MnL7vibTsJig&oe=6466B0B6&_nc_sid=978cb9
0,"May 9, 2018","May 9, 2018",Breakfast is served! Go beyond 🥓 and eggs with these delicious and unique meals from around the 🌍 ! Link in bio. | Lassé du combo 🥓 & 🍳 ? Essayez ces appétissantes recettes d’ici et d’ailleurs 🌎 ! Lien dans la bio.,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/31375855_172720720104763_650223912214331392_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=NW3zIQ17jfcAX-1JGdl&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTc3NTQ4NjY4MDI1NDQyMjUxNQ%3D%3D.2-ccb7-5&oh=00_AfCrg0K7cwyoL4fVcJOZcJDJ0CmHvO6wq2ffVqWdgUDWvw&oe=6465C8DB&_nc_sid=978cb9
